"resource","time","server","queue","capacity","queue_size","system","limit","replication"
"c_r2b_emerg_1_nurse_3_t1",28228.1542357786,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t1",28228.1542357786,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_1_t2",28238.7217303093,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_2_t2",28238.7217303093,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",28238.7217303093,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",28238.7217303093,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",28238.7217303093,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",28238.7217303093,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",28238.7217303093,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",28238.7217303093,1,0,1,Inf,1,Inf,1
"b_r2eheavy_icu_4_t1",28242.7477652378,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t1",28264.1306636722,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t1",28264.1306636722,1,0,1,Inf,1,Inf,1
"b_r2eheavy_icu_1_t1",28267.2546526301,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t1",28274.3835782723,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_1_t1",28274.3835782723,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t1",28274.3835782723,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t1",28274.3835782723,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t1",28274.3835782723,0,0,1,Inf,0,Inf,1
"b_r2b_resus_2_t1",28274.3835782723,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t1",28274.3835782723,0,2,0,Inf,2,Inf,1
"c_r1_clinician_nurse_1_t1",28276.6176315525,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t1",28276.6176315525,0,0,1,Inf,0,Inf,1
"t_PMVAmb_1",28276.6176315525,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",28282.4524528966,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",28282.4524528966,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",28282.4524528966,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",28282.4524528966,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",28282.4524528966,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",28282.4524528966,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_1_t1",28282.4524528966,1,11,1,Inf,12,Inf,1
"t_PMVAmb_1",28302.9516218334,0,0,1,Inf,0,Inf,1
"b_r2b_hold_1_t1",28302.9516218334,1,0,1,Inf,1,Inf,1
"b_r2b_resus_1_t1",28302.9516218334,1,0,1,Inf,1,Inf,1
"b_r2b_hold_1_t1",28302.9516218334,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t1",28302.9516218334,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t1",28302.9516218334,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t1",28302.9516218334,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t1",28302.9516218334,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t1",28302.9516218334,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",28321.1718938332,1,1,1,Inf,2,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",28321.1718938332,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",28321.1718938332,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",28321.1718938332,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",28321.1718938332,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",28321.1718938332,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",28321.1718938332,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_2_t1",28321.1718938332,0,10,0,Inf,10,Inf,1
"b_r2eheavy_icu_1_t1",28321.1718938332,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",28321.1718938332,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",28321.1718938332,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",28321.1718938332,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",28321.1718938332,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",28321.1718938332,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",28321.1718938332,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_facem_1_t1",28354.0986669518,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_1_t1",28354.0986669518,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t1",28354.0986669518,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t1",28354.0986669518,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t1",28354.0986669518,0,0,1,Inf,0,Inf,1
"b_r2b_resus_1_t1",28354.0986669518,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t1",28354.0986669518,0,3,0,Inf,3,Inf,1
"c_r2b_surg_1_anesthetist_1_t2",28358.2643187728,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t2",28358.2643187728,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t2",28358.2643187728,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t2",28358.2643187728,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t2",28358.2643187728,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_1_t2",28358.2643187728,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_2_t2",28358.2643187728,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t2",28358.2643187728,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_1_t2",28358.2643187728,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_2_t2",28358.2643187728,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_medic_1_t2",28358.2643187728,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_1_t2",28381.4591457449,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_2_t2",28381.4591457449,0,0,1,Inf,0,Inf,1
"c_r2eheavy_evac_2_medic_1_t1",28381.4591457449,1,0,1,Inf,1,Inf,1
"c_r2eheavy_evac_2_medic_2_t1",28381.4591457449,1,0,1,Inf,1,Inf,1
"c_r2eheavy_evac_2_medic_1_t1",28392.1219592646,0,0,1,Inf,0,Inf,1
"c_r2eheavy_evac_2_medic_2_t1",28392.1219592646,0,0,1,Inf,0,Inf,1
"c_r2eheavy_evac_2_medic_1_t1",28392.1219592646,1,0,1,Inf,1,Inf,1
"c_r2eheavy_evac_2_medic_2_t1",28392.1219592646,1,0,1,Inf,1,Inf,1
"b_r2eheavy_icu_1_t1",28392.383158936,0,0,1,Inf,0,Inf,1
"c_r2eheavy_evac_2_medic_1_t1",28422.1173160473,0,0,1,Inf,0,Inf,1
"c_r2eheavy_evac_2_medic_2_t1",28422.1173160473,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t2",28425.8575431819,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t2",28425.8575431819,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t2",28448.1899616742,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t2",28448.1899616742,0,0,1,Inf,0,Inf,1
"t_PMVAmb_1",28448.1899616742,1,0,1,Inf,1,Inf,1
"t_PMVAmb_1",28475.6085399157,0,0,1,Inf,0,Inf,1
"b_r2b_hold_1_t1",28475.6085399157,1,0,1,Inf,1,Inf,1
"b_r2b_resus_1_t1",28475.6085399157,1,0,1,Inf,1,Inf,1
"b_r2b_hold_1_t1",28475.6085399157,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t1",28475.6085399157,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t1",28475.6085399157,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t1",28475.6085399157,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t1",28475.6085399157,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t1",28475.6085399157,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",28477.0345865495,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",28477.0345865495,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",28477.0345865495,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",28477.0345865495,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",28477.0345865495,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",28477.0345865495,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",28477.0345865495,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_3_t1",28477.0345865495,1,10,1,Inf,11,Inf,1
"b_r2eheavy_icu_1_t1",28477.0345865495,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",28477.0345865495,1,1,1,Inf,2,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",28477.0345865495,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",28477.0345865495,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",28477.0345865495,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",28477.0345865495,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",28477.0345865495,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",28477.0345865495,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t2",28517.6408903287,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t2",28517.6408903287,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t2",28517.6408903287,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t2",28517.6408903287,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t2",28517.6408903287,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_1_t2",28517.6408903287,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_2_t2",28517.6408903287,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_facem_1_t1",28532.3081027078,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_1_t1",28532.3081027078,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t1",28532.3081027078,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t1",28532.3081027078,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t1",28532.3081027078,0,0,1,Inf,0,Inf,1
"b_r2b_resus_1_t1",28532.3081027078,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t1",28532.3081027078,0,4,0,Inf,4,Inf,1
"c_r2b_evac_1_medic_1_t2",28537.8896007355,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_2_t2",28537.8896007355,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",28537.8896007355,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",28537.8896007355,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",28537.8896007355,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",28537.8896007355,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",28537.8896007355,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",28537.8896007355,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",28552.3215122671,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",28552.3215122671,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",28552.3215122671,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",28552.3215122671,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",28552.3215122671,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",28552.3215122671,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_2_t1",28552.3215122671,0,11,0,Inf,11,Inf,1
"b_r2eheavy_icu_1_t1",28552.7647912159,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t3",28587.2419959845,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t3",28587.2419959845,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",28605.1739220912,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",28605.1739220912,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",28605.1739220912,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",28605.1739220912,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",28605.1739220912,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",28605.1739220912,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",28605.1739220912,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_1_t1",28605.1739220912,1,10,1,Inf,11,Inf,1
"b_r2eheavy_icu_1_t1",28605.1739220912,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",28605.1739220912,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",28605.1739220912,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",28605.1739220912,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",28605.1739220912,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",28605.1739220912,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",28605.1739220912,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",28605.1739220912,1,1,1,Inf,2,Inf,1
"c_r1_clinician_nurse_1_t3",28607.8664789235,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t3",28607.8664789235,0,0,1,Inf,0,Inf,1
"t_PMVAmb_1",28607.8664789235,1,0,1,Inf,1,Inf,1
"t_PMVAmb_1",28633.0109508455,0,0,1,Inf,0,Inf,1
"b_r2b_hold_5_t2",28633.0109508455,1,0,1,Inf,1,Inf,1
"b_r2b_resus_1_t2",28633.0109508455,1,0,1,Inf,1,Inf,1
"b_r2b_hold_5_t2",28633.0109508455,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t2",28633.0109508455,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t2",28633.0109508455,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t2",28633.0109508455,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t2",28633.0109508455,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t2",28633.0109508455,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t3",28661.5591596186,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t3",28661.5591596186,1,0,1,Inf,1,Inf,1
"b_r2eheavy_icu_1_t1",28676.7100851093,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t2",28682.233597857,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_1_t2",28682.233597857,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t2",28682.233597857,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t2",28682.233597857,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t2",28682.233597857,0,0,1,Inf,0,Inf,1
"b_r2b_resus_1_t2",28682.233597857,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t2",28682.233597857,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t2",28682.233597857,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_1_t2",28682.233597857,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_2_t2",28682.233597857,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_medic_1_t2",28682.233597857,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t3",28684.1888100921,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t3",28684.1888100921,0,0,1,Inf,0,Inf,1
"t_PMVAmb_1",28684.1888100921,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",28704.0558449823,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",28704.0558449823,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",28704.0558449823,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",28704.0558449823,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",28704.0558449823,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",28704.0558449823,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",28704.0558449823,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_3_t1",28704.0558449823,1,9,1,Inf,10,Inf,1
"b_r2eheavy_icu_1_t1",28704.0558449823,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",28704.0558449823,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",28704.0558449823,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",28704.0558449823,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",28704.0558449823,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",28704.0558449823,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",28704.0558449823,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",28704.0558449823,1,1,1,Inf,2,Inf,1
"t_PMVAmb_1",28717.6175039999,0,0,1,Inf,0,Inf,1
"b_r2b_hold_1_t1",28717.6175039999,1,0,1,Inf,1,Inf,1
"b_r2b_resus_1_t1",28717.6175039999,1,0,1,Inf,1,Inf,1
"b_r2b_hold_1_t1",28717.6175039999,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t1",28717.6175039999,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t1",28717.6175039999,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t1",28717.6175039999,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t1",28717.6175039999,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t1",28717.6175039999,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t3",28732.8681388479,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t3",28732.8681388479,1,0,1,Inf,1,Inf,1
"b_r2eheavy_icu_1_t1",28750.4018359988,0,0,1,Inf,0,Inf,1
"c_r1_clinician_nurse_1_t3",28754.917829929,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t3",28754.917829929,0,0,1,Inf,0,Inf,1
"t_PMVAmb_1",28754.917829929,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_facem_1_t1",28777.956282249,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_1_t1",28777.956282249,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t1",28777.956282249,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t1",28777.956282249,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t1",28777.956282249,0,0,1,Inf,0,Inf,1
"b_r2b_resus_1_t1",28777.956282249,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t1",28777.956282249,0,5,0,Inf,5,Inf,1
"t_PMVAmb_1",28782.94706768,0,0,1,Inf,0,Inf,1
"b_r2b_hold_1_t1",28782.94706768,1,0,1,Inf,1,Inf,1
"b_r2b_resus_1_t1",28782.94706768,1,0,1,Inf,1,Inf,1
"b_r2b_hold_1_t1",28782.94706768,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t1",28782.94706768,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t1",28782.94706768,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t1",28782.94706768,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t1",28782.94706768,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t1",28782.94706768,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t2",28800,1,0,0,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_1_t2",28800,1,0,0,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_2_t2",28800,1,0,0,Inf,1,Inf,1
"c_r2b_surg_1_medic_1_t2",28800,1,0,0,Inf,1,Inf,1
"b_r2b_ot_1_t2",28800,1,0,0,Inf,1,Inf,1
"c_r2eheavy_surg_2_anesthetist_1_t1",28800,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_surgeon_1_t1",28800,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_surgeon_2_t1",28800,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_1_t1",28800,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_2_t1",28800,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_3_t1",28800,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_4_t1",28800,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",28800,1,1,0,Inf,2,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",28800,1,0,0,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",28800,1,0,0,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",28800,1,0,0,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",28800,1,0,0,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",28800,1,0,0,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",28800,1,0,0,Inf,1,Inf,1
"c_r2eheavy_surg_6_anesthetist_1_t1",28800,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_surgeon_1_t1",28800,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_surgeon_2_t1",28800,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_1_t1",28800,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_2_t1",28800,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_3_t1",28800,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_4_t1",28800,0,0,0,Inf,0,Inf,1
"c_r2b_surg_1_anesthetist_1_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t1",28800,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t1",28800,1,4,1,Inf,5,Inf,1
"c_r2eheavy_surg_1_anesthetist_1_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_surgeon_1_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_surgeon_2_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_1_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_2_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_3_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_4_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_anesthetist_1_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_surgeon_1_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_surgeon_2_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_1_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_2_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_3_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_4_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_anesthetist_1_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_surgeon_1_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_surgeon_2_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_1_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_2_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_3_t1",28800,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_4_t1",28800,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_2_t1",28800,1,10,1,Inf,11,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",28800,1,2,0,Inf,3,Inf,1
"c_r2b_surg_1_anesthetist_1_t1",28800,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_1_t1",28800,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_2_t1",28800,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_medic_1_t1",28800,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",28834.6208915672,0,2,0,Inf,2,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",28834.6208915672,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",28834.6208915672,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",28834.6208915672,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",28834.6208915672,0,0,0,Inf,0,Inf,1
